Employee_ID;EmployeeCode;FirstName;LastName;FullName;Gender;Age;AgeGroup;BusinessTravel;DistanceFromHome;State;Ethnicity;MaritalStatus;Salary;StockOptionLevel;OverTime;HireDate;Attrition;YearsAtCompany;YearsInMostRecentRole;YearsSinceLastPromotion;YearsWithCurrentManager;DepartmentName;EducationLevel;EducationField;JobRole
1350;EA37-AE5E;Freda;Bartolijn;Freda Bartolijn;Female;23;Under 25;Some Travel;5;IL;White;Married;69678.00;1;No;2018-04-04;No;4;0;0;2;Sales;Bachelors;Marketing;Sales Executive
1351;EA3A-E005;Reinhold;Bradane;Reinhold Bradane;Male;24;Under 25;Some Travel;30;CA;White;Single;26363.00;0;No;2016-07-24;No;6;6;6;2;Technology;Bachelors;Business Studies;Software Engineer
1352;EAB1-2EB2;Giacinta;Keasey;Giacinta Keasey;Female;21;Under 25;Some Travel;8;CA;American Indian or Alaska Native;Single;36534.00;0;No;2019-05-24;Yes;0;0;0;0;Technology;Bachelors;Business Studies;Data Scientist
1353;EACC-D1F6;Garth;Gove;Garth Gove;Male;25;25-34;Some Travel;20;CA;White;Married;27673.00;2;Yes;2017-05-05;Yes;3;2;3;1;Technology;Bachelors;Computer Science;Data Scientist
1354;EB4F-4D97;Lynnelle;Peizer;Lynnelle Peizer;Female;25;25-34;Some Travel;20;NY;Mixed or multiple ethnic groups;Married;43438.00;1;Yes;2015-01-29;No;7;7;7;3;Technology;High School;Computer Science;Software Engineer
1355;EB66-D679;Pryce;Bode;Pryce Bode;Male;20;Under 25;Some Travel;8;CA;White;Divorced;27060.00;1;Yes;2022-01-04;Yes;0;0;0;0;Sales;Bachelors;Marketing;Sales Representative
1356;EB81-3E51;Laetitia;Muccino;Laetitia Muccino;Female;41;35-44;Some Travel;18;CA;Mixed or multiple ethnic groups;Married;268964.00;1;No;2019-07-01;Yes;3;1;1;0;Technology;Masters;Information Systems;Senior Software Engineer
1357;EB8F-204D;Ingram;Franciskiewicz;Ingram Franciskiewicz;Male;26;25-34;Some Travel;5;CA;White;Divorced;49045.00;1;No;2016-01-13;Yes;1;0;0;0;Technology;Bachelors;Other;Data Scientist
1358;EBBD-37D4;Bonni;Coal;Bonni Coal;Non-Binary;35;35-44;Some Travel;26;CA;Black or African American;Single;98435.00;0;No;2012-04-23;No;10;7;9;9;Sales;Masters;Marketing;Sales Executive
1359;EBF4-5928;Rudolph;MacDearmont;Rudolph MacDearmont;Male;21;Under 25;Some Travel;4;CA;Black or African American;Single;63375.00;0;No;2022-12-30;No;0;0;0;0;Sales;Masters;Marketing;Sales Executive
1360;EC4D-D0F3;Camilla;Caistor;Camilla Caistor;Female;28;25-34;Some Travel;31;NY;White;Married;96807.00;1;No;2020-11-12;No;2;1;2;0;Human Resources;Bachelors;Human Resources;HR Executive
1361;EC6A-DD76;Meade;Malthouse;Meade Malthouse;Female;20;Under 25;Frequent Traveller;31;NY;White;Single;37361.00;0;No;2021-09-13;Yes;0;0;0;0;Technology;Bachelors;Information Systems;Data Scientist
1362;EC6E-7F42;Art;Brisseau;Art Brisseau;Male;42;35-44;Frequent Traveller;28;NY;White;Married;264513.00;0;No;2020-07-08;Yes;1;0;0;1;Technology;Bachelors;Computer Science;Senior Software Engineer
1363;ECC7-B638;Patrice;Boorman;Patrice Boorman;Male;24;Under 25;Frequent Traveller;44;NY;Black or African American;Married;41741.00;1;No;2018-07-20;No;4;0;1;0;Sales;Bachelors;Marketing;Sales Executive
1364;ECD4-3FF7;Kenyon;Fawltey;Kenyon Fawltey;Male;19;Under 25;Some Travel;15;CA;White;Single;58408.00;1;Yes;2022-05-31;No;0;0;0;0;Technology;Bachelors;Computer Science;Data Scientist
1365;ECDA-E9F0;Conway;Huntall;Conway Huntall;Male;21;Under 25;No Travel;20;CA;White;Married;55170.00;1;No;2022-02-18;No;0;0;0;0;Technology;No Formal Qualifications;Business Studies;Machine Learning Engineer
1366;ED49-73D3;Carita;Frazier;Carita Frazier;Female;28;25-34;Some Travel;18;IL;White;Single;134427.00;0;Yes;2013-08-28;No;9;9;9;2;Sales;Masters;Marketing;Sales Executive
1367;ED5D-E9D8;Leigh;Parker;Leigh Parker;Female;28;25-34;Some Travel;32;CA;Mixed or multiple ethnic groups;Married;52528.00;0;No;2014-07-02;No;8;2;4;6;Sales;No Formal Qualifications;Economics;Sales Representative
1368;ED6C-4287;Bette;Veevers;Bette Veevers;Female;27;25-34;Some Travel;39;CA;White;Divorced;88122.00;1;No;2021-08-11;No;1;0;1;1;Technology;Bachelors;Computer Science;Senior Software Engineer
1369;ED73-F078;Ernaline;Napolione;Ernaline Napolione;Female;45;45-54;Frequent Traveller;19;NY;Asian or Asian American;Married;136521.00;1;No;2012-01-18;No;10;3;6;1;Technology;No Formal Qualifications;Computer Science;Software Engineer
1370;EDC5-6FB7;Sibelle;Hanse;Sibelle Hanse;Female;35;35-44;Some Travel;36;CA;Black or African American;Single;396470.00;0;No;2019-03-22;No;3;3;3;2;Sales;Masters;Marketing;Manager
1371;EDF2-2659;Robena;Oris;Robena Oris;Female;25;25-34;Some Travel;21;CA;White;Divorced;64398.00;3;No;2017-07-27;No;5;2;3;3;Technology;No Formal Qualifications;Information Systems;Senior Software Engineer
1372;EE04-1533;Doralynne;Giacoboni;Doralynne Giacoboni;Female;47;45-54;Frequent Traveller;19;CA;American Indian or Alaska Native;Married;46684.00;1;No;2013-01-12;No;9;4;9;3;Sales;Bachelors;Technical Degree;Sales Representative
1373;EE12-1C73;Phyllis;Wiles;Phyllis Wiles;Female;21;Under 25;Some Travel;17;NY;White;Single;44940.00;0;No;2019-10-07;No;3;3;3;0;Technology;Bachelors;Computer Science;Senior Software Engineer
1374;EE39-C8F2;Jaclin;Chadburn;Jaclin Chadburn;Female;47;45-54;Some Travel;17;NY;White;Married;46514.00;2;No;2012-02-12;No;10;9;9;2;Technology;High School;Computer Science;Software Engineer
1375;EE63-4E57;Margalo;Pettwood;Margalo Pettwood;Female;24;Under 25;Frequent Traveller;26;CA;White;Single;133949.00;0;No;2016-10-26;No;6;4;6;6;Technology;Masters;Business Studies;Senior Software Engineer
1376;EE7E-F5AC;Nonna;Bagnold;Nonna Bagnold;Female;23;Under 25;Some Travel;19;CA;White;Single;27185.00;0;No;2018-01-30;No;4;4;4;0;Sales;Bachelors;Other;Sales Representative
1377;EE91-1A9C;Harley;Dalliwater;Harley Dalliwater;Male;25;25-34;Some Travel;22;IL;Black or African American;Married;21350.00;0;Yes;2016-10-27;Yes;5;3;3;2;Technology;Bachelors;Information Systems;Data Scientist
1378;EEA0-C109;Silvan;Bratcher;Silvan Bratcher;Male;26;25-34;Some Travel;3;NY;White;Married;56892.00;0;No;2015-09-29;No;7;1;3;3;Sales;No Formal Qualifications;Marketing;Sales Executive
1379;EEFC-DEC7;Ezri;Cours;Ezri Cours;Male;44;35-44;Some Travel;4;NY;Black or African American;Divorced;85523.00;1;Yes;2014-08-18;Yes;8;0;4;1;Technology;Masters;Other;Data Scientist
1380;EF95-30A5;Gregoire;Bilbrook;Gregoire Bilbrook;Male;23;Under 25;Some Travel;37;CA;White;Single;57603.00;0;No;2019-09-18;No;3;0;1;1;Technology;Masters;Business Studies;Senior Software Engineer
1381;EFA2-B2D0;Liz;Durnford;Liz Durnford;Female;21;Under 25;Some Travel;2;CA;White;Single;31254.00;0;No;2019-08-25;No;3;0;1;1;Technology;High School;Other;Data Scientist
1382;EFB8-ED99;Jilli;Allsupp;Jilli Allsupp;Female;24;Under 25;Some Travel;16;CA;White;Single;43158.00;0;Yes;2017-01-29;No;5;0;5;5;Sales;High School;Marketing;Sales Executive
1383;EFF6-9543;Arvin;Brody;Arvin Brody;Male;21;Under 25;Some Travel;36;CA;White;Single;36431.00;0;No;2022-04-10;No;0;0;0;0;Technology;High School;Computer Science;Software Engineer
1384;F062-0B8F;Caty;Avarne;Caty Avarne;Female;29;25-34;Some Travel;25;CA;Black or African American;Single;374977.00;1;No;2022-11-03;No;0;0;0;0;Technology;High School;Information Systems;Analytics Manager
1385;F0C3-4859;Lenka;Ciotti;Lenka Ciotti;Non-Binary;21;Under 25;Some Travel;37;IL;White;Married;41476.00;1;Yes;2020-03-03;Yes;0;0;0;0;Technology;Bachelors;Information Systems;Software Engineer
1386;F126-8059;Wally;Dowse;Wally Dowse;Male;23;Under 25;Some Travel;23;NY;White;Divorced;53590.00;2;No;2020-10-13;No;2;0;2;0;Sales;Masters;Marketing;Sales Executive
1387;F1A4-58F5;Blake;Duffrie;Blake Duffrie;Male;19;Under 25;Some Travel;21;CA;White;Single;71551.00;1;Yes;2022-07-01;No;0;0;0;0;Technology;No Formal Qualifications;Computer Science;Senior Software Engineer
1388;F1A8-7140;Robinet;Nation;Robinet Nation;Male;24;Under 25;Some Travel;7;NY;White;Single;121470.00;0;No;2019-10-31;No;3;2;2;3;Technology;Bachelors;Other;Machine Learning Engineer
1389;F1B6-31B7;Idette;Connett;Idette Connett;Female;25;25-34;Some Travel;31;CA;Mixed or multiple ethnic groups;Married;48797.00;2;No;2018-04-28;No;4;2;4;4;Human Resources;Bachelors;Marketing;HR Executive
1390;F1BD-033D;Robb;McGeechan;Robb McGeechan;Male;25;25-34;Some Travel;21;CA;Mixed or multiple ethnic groups;Married;46362.00;1;Yes;2016-03-15;No;6;0;4;5;Technology;Doctorate;Information Systems;Software Engineer
1391;F20A-F424;Basia;Goodswen;Basia Goodswen;Female;27;25-34;Frequent Traveller;4;NY;White;Married;27550.00;1;No;2016-02-09;No;6;6;6;5;Technology;Bachelors;Other;Data Scientist
1392;F220-AAA6;Caspar;Edgley;Caspar Edgley;Male;22;Under 25;Some Travel;42;CA;White;Married;51272.00;1;Yes;2021-03-26;No;1;0;0;1;Technology;Masters;Business Studies;Software Engineer
1393;F245-F338;Jamie;Lavery;Jamie Lavery;Female;18;Under 25;Frequent Traveller;26;CA;White;Single;62054.00;2;No;2022-06-21;No;0;0;0;0;Sales;Bachelors;Economics;Sales Executive
1394;F265-79B0;Glenda;Peacock;Glenda Peacock;Female;37;35-44;Frequent Traveller;14;CA;Mixed or multiple ethnic groups;Married;99936.00;1;No;2012-05-01;No;10;9;10;6;Technology;Masters;Computer Science;Machine Learning Engineer
1395;F2BA-F63A;Delbert;Holby;Delbert Holby;Male;21;Under 25;Some Travel;21;IL;Black or African American;Married;33641.00;2;No;2019-05-20;No;3;0;3;1;Sales;Masters;Marketing;Sales Representative
1396;F33A-9C7F;Paloma;Thornton;Paloma Thornton;Female;42;35-44;Some Travel;38;IL;White;Married;392379.00;1;No;2021-11-17;No;1;1;1;1;Technology;Masters;Computer Science;Analytics Manager
1397;F346-3882;Algernon;Crudginton;Algernon Crudginton;Male;35;35-44;Some Travel;31;CA;White;Divorced;200802.00;3;No;2021-09-26;No;1;0;1;0;Sales;High School;Marketing;Sales Executive
1398;F3A3-10CE;Jesus;Marde;Jesus Marde;Male;40;35-44;Some Travel;37;CA;White;Single;226512.00;0;Yes;2020-10-08;Yes;2;1;1;1;Sales;Masters;Marketing;Sales Executive
1399;F3AE-DEF2;Vern;Foord;Vern Foord;Male;20;Under 25;Frequent Traveller;39;CA;White;Single;42308.00;0;No;2021-07-07;No;1;1;1;0;Technology;Bachelors;Information Systems;Machine Learning Engineer
1400;F3CD-9B5B;Timothee;MacFadyen;Timothee MacFadyen;Male;29;25-34;Some Travel;12;IL;Asian or Asian American;Married;97794.00;0;No;2013-05-30;Yes;2;0;1;0;Sales;High School;Marketing;Sales Representative
1401;F3D0-41D1;Raddie;Broodes;Raddie Broodes;Male;20;Under 25;Some Travel;34;CA;White;Single;22925.00;0;Yes;2021-06-13;Yes;1;0;0;0;Technology;Masters;Computer Science;Software Engineer
1402;F401-1B75;Nevins;Forst;Nevins Forst;Non-Binary;27;25-34;Some Travel;5;NY;White;Married;26542.00;1;No;2015-10-05;No;7;1;7;5;Technology;High School;Computer Science;Software Engineer
1403;F430-0404;Randie;Mouth;Randie Mouth;Female;32;25-34;No Travel;23;CA;Asian or Asian American;Divorced;237749.00;1;No;2013-07-19;No;9;1;6;6;Sales;Masters;Economics;Sales Executive
1404;F45B-1442;Eddy;Dallaway;Eddy Dallaway;Male;29;25-34;Some Travel;41;NY;White;Married;142773.00;0;Yes;2022-07-16;No;0;0;0;0;Human Resources;Bachelors;Human Resources;HR Executive
1405;F469-0427;Krissie;Albery;Krissie Albery;Female;19;Under 25;Frequent Traveller;31;NY;White;Single;36832.00;1;Yes;2022-02-20;Yes;0;0;0;0;Human Resources;Masters;Marketing;Recruiter
1406;F4A3-2126;Dunn;Barthrop;Dunn Barthrop;Male;24;Under 25;Some Travel;16;CA;Asian or Asian American;Single;29128.00;0;Yes;2019-07-31;Yes;0;0;0;0;Sales;High School;Marketing;Sales Representative
1407;F4D2-F6F2;Vi;Khadir;Vi Khadir;Female;47;45-54;Some Travel;8;CA;Asian or Asian American;Married;287710.00;1;No;2014-01-05;No;8;8;8;5;Technology;Bachelors;Computer Science;Engineering Manager
1408;F523-1135;Derrik;Seage;Derrik Seage;Male;29;25-34;Frequent Traveller;17;NY;Black or African American;Divorced;129703.00;3;No;2013-04-25;No;9;6;6;3;Technology;High School;Computer Science;Machine Learning Engineer
1409;F532-0DAF;Byrle;Fright;Byrle Fright;Male;22;Under 25;Some Travel;24;CA;White;Married;44076.00;1;No;2020-11-08;No;2;1;1;1;Technology;Bachelors;Information Systems;Software Engineer
1410;F546-D965;Candice;Libreros;Candice Libreros;Female;23;Under 25;Some Travel;34;NY;White;Single;88382.00;0;No;2019-11-01;No;3;1;3;1;Sales;High School;Economics;Sales Executive
1411;F573-D043;Alice;Brabon;Alice Brabon;Female;22;Under 25;Some Travel;16;CA;White;Single;70202.00;0;No;2021-04-08;No;1;0;0;0;Sales;Bachelors;Marketing;Sales Executive
1412;F578-F0C8;Domeniga;Killock;Domeniga Killock;Female;21;Under 25;Some Travel;6;CA;White;Married;25149.00;0;No;2020-11-03;Yes;1;1;1;1;Technology;Doctorate;Business Studies;Software Engineer
1413;F58A-302D;Travers;Outhwaite;Travers Outhwaite;Male;26;25-34;Some Travel;17;IL;Black or African American;Divorced;290774.00;1;No;2016-11-05;No;6;5;5;3;Sales;Masters;Economics;Manager
1414;F5B1-A266;Arly;Fleetham;Arly Fleetham;Female;22;Under 25;Some Travel;34;CA;White;Married;36677.00;1;No;2021-07-09;No;1;0;1;1;Technology;No Formal Qualifications;Computer Science;Software Engineer
1415;F5C3-07B0;Vitia;Southall;Vitia Southall;Female;26;25-34;Some Travel;16;IL;White;Divorced;25110.00;2;No;2015-09-03;No;7;1;5;0;Technology;Bachelors;Computer Science;Software Engineer
1416;F5CC-33FA;Ilario;Stearne;Ilario Stearne;Male;25;25-34;Some Travel;30;CA;White;Married;106738.00;1;No;2016-04-02;No;6;4;5;2;Sales;Masters;Marketing;Sales Executive
1417;F5E3-48BB;Zenia;Rattery;Zenia Rattery;Female;25;25-34;Frequent Traveller;3;CA;American Indian or Alaska Native;Married;23547.00;0;No;2015-01-13;Yes;3;0;2;1;Human Resources;Bachelors;Human Resources;Recruiter
1418;F60C-4888;Erin;Pickavance;Erin Pickavance;Female;36;35-44;Frequent Traveller;6;CA;Asian or Asian American;Single;51050.00;0;Yes;2014-08-05;No;8;6;7;2;Technology;Masters;Information Systems;Data Scientist
1419;F662-DEA5;Morley;Dmitriev;Morley Dmitriev;Male;38;35-44;Some Travel;18;CA;Black or African American;Married;89362.00;0;No;2013-03-01;No;9;3;9;7;Technology;High School;Information Systems;Data Scientist
1420;F72A-48DD;Ryley;Piche;Ryley Piche;Non-Binary;23;Under 25;Some Travel;7;CA;White;Single;27360.00;0;No;2019-03-11;No;3;2;3;3;Technology;No Formal Qualifications;Information Systems;Data Scientist
1421;F72B-49FF;Gerianne;Tidbold;Gerianne Tidbold;Female;36;35-44;Some Travel;14;CA;American Indian or Alaska Native;Married;251681.00;1;No;2018-08-12;No;4;2;3;3;Technology;Bachelors;Business Studies;Machine Learning Engineer
1422;F72D-261D;Giustino;Boyan;Giustino Boyan;Male;28;25-34;Frequent Traveller;5;NY;Mixed or multiple ethnic groups;Single;76133.00;0;Yes;2014-01-06;Yes;1;0;1;0;Technology;Bachelors;Information Systems;Data Scientist
1423;F749-A0E8;Marie;Klehn;Marie Klehn;Female;19;Under 25;Some Travel;26;CA;White;Single;66119.00;0;No;2022-06-12;No;0;0;0;0;Technology;Masters;Information Systems;Software Engineer
1424;F7B0-E6B2;Tarrance;Reidshaw;Tarrance Reidshaw;Male;24;Under 25;Frequent Traveller;15;IL;White;Divorced;63078.00;1;No;2017-07-17;No;5;5;5;2;Technology;High School;Computer Science;Data Scientist
1425;F80F-29CB;Dalton;Liddicoat;Dalton Liddicoat;Male;23;Under 25;Some Travel;5;CA;White;Divorced;77420.00;2;No;2018-10-24;No;4;4;4;3;Technology;High School;Other;Machine Learning Engineer
1426;F838-C681;Shay;Casburn;Shay Casburn;Male;32;25-34;Some Travel;22;IL;Black or African American;Married;72688.00;1;No;2013-05-06;No;9;3;3;8;Technology;Masters;Business Studies;Software Engineer
1427;F83C-CA1D;Durante;Heap;Durante Heap;Male;21;Under 25;Some Travel;16;CA;White;Single;22515.00;0;Yes;2019-12-05;Yes;1;0;0;0;Technology;No Formal Qualifications;Information Systems;Software Engineer
1428;F852-C94D;Arni;Maciunas;Arni Maciunas;Male;21;Under 25;Some Travel;43;NY;White;Single;47553.00;0;No;2021-10-01;No;1;1;1;0;Sales;Bachelors;Marketing;Sales Executive
1429;F877-3BF9;Cozmo;Duncklee;Cozmo Duncklee;Non-Binary;21;Under 25;Frequent Traveller;29;CA;White;Single;61345.00;0;No;2020-08-07;Yes;1;0;0;0;Technology;Masters;Information Systems;Software Engineer
1430;F890-975A;Hynda;Stonehouse;Hynda Stonehouse;Female;48;45-54;Some Travel;35;CA;Mixed or multiple ethnic groups;Divorced;314656.00;1;No;2013-07-09;No;9;7;8;3;Technology;High School;Information Systems;Engineering Manager
1431;F8D4-3CAB;Lynda;Robken;Lynda Robken;Non-Binary;23;Under 25;Some Travel;45;CA;White;Married;99052.00;2;No;2018-05-25;No;4;3;4;2;Human Resources;Bachelors;Marketing;HR Executive
1432;F93D-CB5A;Zondra;Duigenan;Zondra Duigenan;Female;40;35-44;Some Travel;26;CA;Mixed or multiple ethnic groups;Single;120858.00;0;No;2012-04-29;No;10;9;9;8;Technology;Bachelors;Information Systems;Senior Software Engineer
1433;F93E-BDEF;Rodolfo;Askem;Rodolfo Askem;Male;43;35-44;Some Travel;17;CA;Black or African American;Single;130848.00;0;Yes;2014-02-09;No;8;8;8;8;Technology;Masters;Information Systems;Machine Learning Engineer
1434;F961-5A03;Alejandrina;Pea;Alejandrina Pea;Female;27;25-34;No Travel;12;CA;White;Single;105398.00;0;No;2015-07-31;No;7;1;7;4;Technology;No Formal Qualifications;Computer Science;Machine Learning Engineer
1435;F968-671C;Eugene;Benstead;Eugene Benstead;Male;27;25-34;Frequent Traveller;16;CA;White;Single;50559.00;0;No;2015-04-14;Yes;6;0;5;5;Sales;Bachelors;Technical Degree;Sales Executive
1436;F98B-61B3;Candis;Defew;Candis Defew;Female;36;35-44;Some Travel;17;CA;Asian or Asian American;Single;72118.00;0;No;2014-03-04;No;8;7;7;8;Technology;Bachelors;Computer Science;Data Scientist
1437;F991-17F5;Kalila;Bengochea;Kalila Bengochea;Female;28;25-34;Some Travel;43;CA;White;Married;89527.00;1;Yes;2021-11-21;No;1;1;1;1;Technology;Masters;Information Systems;Software Engineer
1438;F997-FE6C;Meryl;Slucock;Meryl Slucock;Female;40;35-44;Some Travel;17;NY;White;Married;41601.00;0;No;2013-03-08;No;9;8;9;8;Technology;No Formal Qualifications;Information Systems;Software Engineer
1439;F9B6-C80B;Veronica;Farlham;Veronica Farlham;Female;43;35-44;Some Travel;10;CA;White;Divorced;43211.00;1;No;2012-05-12;No;10;2;6;9;Technology;Bachelors;Computer Science;Software Engineer
1440;F9BA-C7C8;Celina;Pawlata;Celina Pawlata;Female;23;Under 25;Some Travel;12;NY;White;Married;27347.00;1;No;2020-02-07;No;2;0;0;0;Technology;Bachelors;Computer Science;Data Scientist
1441;F9C6-39E2;Cassandra;Udden;Cassandra Udden;Female;48;45-54;Some Travel;4;NY;Black or African American;Single;55880.00;0;No;2014-11-19;No;8;1;6;5;Sales;Bachelors;Marketing;Sales Representative
1442;F9D2-5579;Nancie;Storck;Nancie Storck;Female;21;Under 25;Frequent Traveller;17;CA;White;Married;49516.00;1;No;2021-12-25;No;1;1;1;0;Technology;High School;Information Systems;Senior Software Engineer
1443;F9E1-87E9;Briana;Bubeer;Briana Bubeer;Female;33;25-34;No Travel;41;NY;Mixed or multiple ethnic groups;Single;193190.00;0;Yes;2014-04-22;No;8;0;3;4;Sales;High School;Economics;Sales Executive
1444;FA48-B743;Jorie;Ockland;Jorie Ockland;Non-Binary;21;Under 25;Frequent Traveller;29;IL;Asian or Asian American;Divorced;64887.00;1;No;2019-01-03;No;3;3;3;0;Technology;Bachelors;Computer Science;Data Scientist
1445;FAB0-2FF2;Lola;Gatecliffe;Lola Gatecliffe;Female;22;Under 25;Some Travel;45;NY;Asian or Asian American;Divorced;80975.00;3;No;2018-09-15;No;4;4;4;1;Technology;Bachelors;Information Systems;Senior Software Engineer
1446;FAC0-942B;Darbee;Larmor;Darbee Larmor;Male;32;25-34;Some Travel;30;CA;Black or African American;Married;48377.00;1;Yes;2014-12-21;No;8;5;5;6;Technology;Masters;Computer Science;Software Engineer
1447;FAD6-EAA3;Cyrill;Cowle;Cyrill Cowle;Male;23;Under 25;Some Travel;27;CA;Mixed or multiple ethnic groups;Divorced;47046.00;2;Yes;2019-03-03;No;3;2;2;1;Technology;Masters;Information Systems;Machine Learning Engineer
1448;FADC-21F2;Barbra;Lanceter;Barbra Lanceter;Female;24;Under 25;No Travel;25;CA;White;Married;40342.00;1;Yes;2019-06-08;No;3;2;3;1;Technology;High School;Computer Science;Data Scientist
1449;FADE-8191;Venita;MacCague;Venita MacCague;Non-Binary;28;25-34;Some Travel;42;NY;White;Married;85987.00;1;No;2020-07-20;No;2;0;1;0;Technology;Masters;Computer Science;Data Scientist
1450;FB1D-5A51;Allys;Ruberry;Allys Ruberry;Female;23;Under 25;Some Travel;29;CA;Mixed or multiple ethnic groups;Divorced;25500.00;1;No;2017-08-12;No;5;5;5;3;Technology;Bachelors;Information Systems;Software Engineer
1451;FB1F-9947;Gerianne;Redhouse;Gerianne Redhouse;Female;23;Under 25;Some Travel;4;IL;White;Divorced;106418.00;1;Yes;2018-10-20;No;4;0;3;0;Technology;Bachelors;Business Studies;Machine Learning Engineer
1452;FB4B-067E;Adan;Sunderland;Adan Sunderland;Female;31;25-34;Some Travel;42;NY;White;Married;442820.00;0;Yes;2017-12-15;No;5;1;2;2;Technology;Bachelors;Computer Science;Engineering Manager
1453;FB5B-C127;Ameline;Hawton;Ameline Hawton;Female;25;25-34;Some Travel;42;CA;Native Hawaiian;Married;70068.00;2;No;2015-12-29;No;7;4;6;7;Technology;Bachelors;Computer Science;Software Engineer
1454;FB6A-3F11;Ophelia;Cosby;Ophelia Cosby;Female;22;Under 25;Frequent Traveller;21;CA;Mixed or multiple ethnic groups;Married;34193.00;0;No;2018-04-29;No;4;2;4;3;Technology;No Formal Qualifications;Information Systems;Data Scientist
1455;FBAF-649F;Mathilda;Franchi;Mathilda Franchi;Female;19;Under 25;Some Travel;33;NY;White;Single;53571.00;0;Yes;2022-07-16;No;0;0;0;0;Technology;Bachelors;Information Systems;Machine Learning Engineer
1456;FBC2-C5FA;Hillel;Quenby;Hillel Quenby;Male;44;35-44;Some Travel;4;IL;Mixed or multiple ethnic groups;Married;74172.00;2;No;2013-11-26;No;9;8;9;9;Technology;Bachelors;Computer Science;Data Scientist
